cluster,geoid,name,median_age,white_pct,total_pop,median_income,college_degree_pct,unemploy_pct,latitude,longitude,geometry,nearest_hospital_idx,nearest_hospital_dist,nearest_hospital_beds,nearest_firestation_idx,nearest_firestation_dist,nearest_hospital_bed_per_thousand
2,510499301022,"Block Group 2, Census Tract 9301.02, Cumberland County, Virginia",54.0,53.58519660755589,1297,59571.0,9.60591133004926,7.437070938215102,37.470636,-78.215888,POINT (-8706952.824103717 4504911.988844263),78,31552.87945184988,116.0,30834,5400.595492152,2.553772317988684
3,510499302001,"Block Group 1, Census Tract 9302, Cumberland County, Virginia",50.2,49.71870604781997,1422,67906.0,4.648956356736242,5.310880829015544,37.495365,-78.286164,POINT (-8714775.912638705 4508381.05255258),78,30082.42496713118,116.0,30834,6426.665915848131,2.553772317988684
0,510499302002,"Block Group 2, Census Tract 9302, Cumberland County, Virginia",42.5,84.5213849287169,1473,61094.0,13.006597549481622,1.6476552598225602,37.387811,-78.376627,POINT (-8724846.207734337 4493301.381011454),78,12373.40820786038,116.0,30770,2626.0086533584536,2.553772317988684
5,510499302003,"Block Group 3, Census Tract 9302, Cumberland County, Virginia",30.6,50.51169590643275,1368,48911.0,22.151088348271447,1.3861386138613865,37.32315,-78.382445,POINT (-8725493.864531772 4484245.959814586),78,3792.19534791283,116.0,30728,3676.198974040793,2.553772317988684
5,510510401001,"Block Group 1, Census Tract 401, Dickenson County, Virginia",39.7,98.44398340248964,964,21490.0,5.954198473282442,14.790996784565916,37.207238,-82.331915,POINT (-9165146.853835082 4468032.59292942),39,14589.823395714677,25.0,31708,4572.510096085744,1.69537501695375
0,510510401002,"Block Group 2, Census Tract 401, Dickenson County, Virginia",44.7,95.53502694380292,1299,35875.0,6.127703398558188,1.4925373134328357,37.233648,-82.296193,POINT (-9161170.298984965 4471724.537642587),39,19854.130305044877,25.0,31708,4166.450624709078,1.69537501695375
0,510510401003,"Block Group 3, Census Tract 401, Dickenson County, Virginia",49.7,100.0,772,38333.0,10.821484992101109,0.0,37.187192,-82.297145,POINT (-9161276.2751402 4465231.156146639),39,17331.526640274893,25.0,31708,2462.9208738627867,1.69537501695375
3,510510401004,"Block Group 4, Census Tract 401, Dickenson County, Virginia",47.7,98.16681943171405,1091,46250.0,14.827995255041518,3.036876355748373,37.170288,-82.255015,POINT (-9156586.38499308 4462869.393036016),39,21663.365358679363,25.0,31708,6199.111414197379,1.69537501695375
3,510510402001,"Block Group 1, Census Tract 402, Dickenson County, Virginia",45.7,100.0,851,23491.0,10.443037974683543,3.92156862745098,37.201689,-82.43022,POINT (-9176090.116377516 4467257.043422531),39,6104.413053870406,25.0,30772,7796.267192376325,1.69537501695375
5,510510402003,"Block Group 3, Census Tract 402, Dickenson County, Virginia",39.8,93.5528120713306,729,46384.0,12.246963562753036,0.0,37.167101,-82.508324,POINT (-9184784.613886433 4462424.176619273),39,6636.437517072906,25.0,30772,6075.749975781928,1.69537501695375
0,510510403001,"Block Group 1, Census Tract 403, Dickenson County, Virginia",43.1,98.6909090909091,1375,42237.0,13.65149833518313,3.009259259259259,37.143281,-82.385177,POINT (-9171075.952553714 4459097.17290392),39,7536.600628380674,25.0,31659,2555.800843601321,1.69537501695375
0,510510403002,"Block Group 2, Census Tract 403, Dickenson County, Virginia",52.5,98.2635342185904,979,39316.0,8.974358974358974,7.32484076433121,37.15793,-82.434454,POINT (-9176561.443101535 4461143.1141895065),39,1692.262147862108,25.0,30772,2813.2883234065253,1.69537501695375
0,510510403003,"Block Group 3, Census Tract 403, Dickenson County, Virginia",55.2,99.4413407821229,716,39391.0,19.71947194719472,1.5772870662460567,37.133471,-82.465908,POINT (-9180062.886364944 4457727.28833691),39,4232.55491673068,25.0,30772,2530.526260853956,1.69537501695375
0,510510403004,"Block Group 4, Census Tract 403, Dickenson County, Virginia",56.1,100.0,562,13125.0,2.023121387283237,17.307692307692307,37.119993,-82.502772,POINT (-9184166.568073547 4455845.487794949),39,8236.223633861466,25.0,30772,6557.952726661953,1.69537501695375
3,510510403005,"Block Group 5, Census Tract 403, Dickenson County, Virginia",35.8,100.0,692,42240.0,15.461847389558232,0.0,37.066457,-82.445986,POINT (-9177845.179469362 4448374.0886884),39,13162.880687248877,25.0,31756,7592.708150715974,1.69537501695375
2,510510404002,"Block Group 2, Census Tract 404, Dickenson County, Virginia",53.5,100.0,1109,29652.0,6.11764705882353,9.797297297297296,37.003484,-82.35481,POINT (-9167695.513576794 4439592.423047149),39,24328.26439997068,25.0,31592,4111.960169300111,1.69537501695375
3,510510404003,"Block Group 3, Census Tract 404, Dickenson County, Virginia",54.3,100.0,418,43152.0,8.796296296296296,23.28767123287671,37.108441,-82.22443,POINT (-9153181.678367168 4454232.862305773),39,26069.424141894327,25.0,31708,15283.47611765037,1.69537501695375
5,510510404004,"Block Group 4, Census Tract 404, Dickenson County, Virginia",35.6,97.46136865342164,906,32778.0,10.124333925399643,0.0,37.045482,-82.394763,POINT (-9172143.061192457 4445448.289041383),39,17189.328191799592,25.0,31756,2448.4736723606907,1.69537501695375
3,510538401011,"Block Group 1, Census Tract 8401.01, Dinwiddie County, Virginia",57.4,80.20713463751439,869,52250.0,2.488335925349922,0.0,37.045015,-77.783906,POINT (-8658864.807831857 4445383.156482646),62,43542.80445422179,4.0,29910,10925.5031516874,0.1461614353052946
3,510538401012,"Block Group 2, Census Tract 8401.01, Dinwiddie County, Virginia",51.3,85.40399652476107,1151,57125.0,16.54373024236038,0.0,37.131799,-77.777781,POINT (-8658182.975950748 4457493.825217374),62,37925.678073423325,4.0,29731,12941.667872214488,0.1461614353052946
3,510538401021,"Block Group 1, Census Tract 8401.02, Dinwiddie County, Virginia",37.2,65.5940594059406,1212,54417.0,20.192307692307693,13.57234314980794,36.97026,-77.566307,POINT (-8634641.79795473 4434962.225095541),62,35686.29385382835,4.0,29885,7688.423490087907,0.1461614353052946
2,510538401022,"Block Group 2, Census Tract 8401.02, Dinwiddie County, Virginia",26.2,41.78217821782178,1515,86250.0,4.487179487179487,14.67116357504216,36.988831,-77.692508,POINT (-8648690.429012334 4437550.087010293),62,40810.40734454725,4.0,29910,3279.6366590378384,0.1461614353052946
2,510538401023,"Block Group 3, Census Tract 8401.02, Dinwiddie County, Virginia",56.5,81.45363408521304,798,110168.0,7.08029197080292,0.0,36.965903,-77.720086,POINT (-8651760.39792943 4434355.170226288),66,41975.94232658919,80.0,29910,2602.295887195964,2.833965071380496
3,510538402001,"Block Group 1, Census Tract 8402, Dinwiddie County, Virginia",46.3,90.99740932642489,1544,85833.0,14.910714285714285,1.98019801980198,37.204357,-77.650711,POINT (-8644037.608255647 4467629.926210658),62,22227.627003969646,4.0,29731,5266.306753623738,0.1461614353052946
3,510538402002,"Block Group 2, Census Tract 8402, Dinwiddie County, Virginia",46.8,88.14229249011858,1265,71547.0,9.33952528379773,3.7037037037037033,37.166352,-77.626732,POINT (-8641368.278185915 4462319.545802733),62,20433.375276895684,4.0,29731,5116.438682895536,0.1461614353052946
3,510538402003,"Block Group 3, Census Tract 8402, Dinwiddie County, Virginia",50.5,76.93222354340071,1682,66743.0,16.42080745341615,0.0,37.207727,-77.556601,POINT (-8633561.330977092 4468100.940177574),62,11743.418340953413,4.0,30026,9225.990355292948,0.1461614353052946
5,510538403001,"Block Group 1, Census Tract 8403, Dinwiddie County, Virginia",40.1,74.13793103448276,1566,75114.0,16.62611516626115,5.239179954441914,37.218274,-77.498867,POINT (-8627134.411495633 4469575.19609895),5,5435.75583511717,126.0,30026,2792.5227742331426,1.923722861766772
5,510538403002,"Block Group 2, Census Tract 8403, Dinwiddie County, Virginia",32.7,40.340909090909086,1584,52958.0,9.090909090909092,18.11023622047244,37.205221,-77.469653,POINT (-8623882.323891597 4467750.682682699),62,2126.4506780865554,4.0,29893,2327.3508850376734,0.1461614353052946
0,510538403003,"Block Group 3, Census Tract 8403, Dinwiddie County, Virginia",53.9,44.56521739130434,644,48750.0,13.695652173913045,12.5,37.196534,-77.48642,POINT (-8625748.817793729 4466536.6119509535),62,4293.1392769440345,4.0,29893,4493.75841695559,0.1461614353052946
5,510538403004,"Block Group 4, Census Tract 8403, Dinwiddie County, Virginia",37.3,45.0148493848112,2357,53003.0,7.381703470031546,8.833063209076176,37.211249,-77.488948,POINT (-8626030.233466454 4468593.221170711),62,4223.926771271756,4.0,30026,2869.989053095668,0.1461614353052946
5,510538404001,"Block Group 1, Census Tract 8404, Dinwiddie County, Virginia",43.2,71.80974477958236,862,55750.0,10.0,1.6129032258064515,37.21446,-77.459778,POINT (-8622783.043920014 4469042.052742736),5,1093.3278036491402,126.0,29893,635.6639582909404,1.923722861766772
3,510538405001,"Block Group 1, Census Tract 8405, Dinwiddie County, Virginia",33.9,59.136109384711,3218,64531.0,16.658150229943793,7.469135802469136,37.160846,-77.453091,POINT (-8622038.65048508 4461550.422387701),62,6718.3801709483005,4.0,29893,8036.716778857091,0.1461614353052946
3,510538405002,"Block Group 2, Census Tract 8405, Dinwiddie County, Virginia",49.7,69.32038834951456,1030,57500.0,17.679900744416873,4.1871921182266005,37.164192,-77.511935,POINT (-8628589.13460132 4462017.812539261),62,9212.160446334196,4.0,29893,9744.5703808956,0.1461614353052946
3,510538406011,"Block Group 1, Census Tract 8406.01, Dinwiddie County, Virginia",46.1,52.491932592327,2789,110374.0,19.409866297833105,2.7124773960217,37.116477,-77.55102,POINT (-8632940.056898974 4455354.638409133),62,17039.937536163587,4.0,29883,5263.860292967133,0.1461614353052946
3,510538406012,"Block Group 2, Census Tract 8406.01, Dinwiddie County, Virginia",51.4,83.98096748612213,1261,117805.0,15.37298387096774,2.28898426323319,37.076863,-77.644675,POINT (-8643365.683809219 4449825.920341775),62,28359.556407171836,4.0,29883,7416.167691325788,0.1461614353052946
4,510538406021,"Block Group 1, Census Tract 8406.02, Dinwiddie County, Virginia",44.2,75.44554455445545,1010,76000.0,16.64392905866303,0.0,37.067954,-77.433638,POINT (-8619873.152430678 4448582.935923824),33,17990.86952558065,300.0,39458,6048.845999376947,17.516202487300752
5,510538406022,"Block Group 2, Census Tract 8406.02, Dinwiddie County, Virginia",31.4,49.97029114676174,1683,61290.0,20.10456273764259,6.608478802992519,37.060855,-77.547258,POINT (-8632521.27297461 4447592.587373905),62,23278.63348755088,4.0,29883,4996.434839483594,0.1461614353052946
2,510579506001,"Block Group 1, Census Tract 9506, Essex County, Virginia",45.5,31.947069943289225,1058,60581.0,7.734806629834254,5.753968253968254,38.052904,-77.058031,POINT (-8578060.77245229 4586902.071820625),74,29294.42332359689,67.0,44560,5006.907628284291,1.4882274544646823
3,510579506002,"Block Group 2, Census Tract 9506, Essex County, Virginia",48.5,46.62990196078432,1632,56911.0,10.56210335448776,11.773472429210134,37.968867,-76.965046,POINT (-8567709.729600877 4575028.697194854),74,13559.590164604955,67.0,44985,11739.066514435282,1.4882274544646823
3,510579506003,"Block Group 3, Census Tract 9506, Essex County, Virginia",47.8,59.04471544715447,984,46042.0,4.940476190476191,10.383747178329571,37.888193,-76.975378,POINT (-8568859.882579753 4563643.251594863),74,10887.335635025054,67.0,44985,13121.745672393852,1.4882274544646823
0,510579507001,"Block Group 1, Census Tract 9507, Essex County, Virginia",45.8,28.24572514249525,1579,47788.0,11.145648312611012,7.84557907845579,37.91103,-76.893698,POINT (-8559767.30657176 4566864.948595593),74,2176.416452775659,67.0,44985,3823.295843616198,1.4882274544646823
0,510579507002,"Block Group 2, Census Tract 9507, Essex County, Virginia",53.3,77.82204515272244,753,42847.0,16.988727858293075,0.0,37.912011,-76.856521,POINT (-8555628.781862536 4567003.3641600935),74,2942.538346195737,67.0,44985,3163.9116292238973,1.4882274544646823
5,510579507003,"Block Group 3, Census Tract 9507, Essex County, Virginia",31.7,40.32395566922421,1173,36806.0,14.427157001414429,15.369261477045908,37.922876,-76.867353,POINT (-8556834.594586808 4568536.499947803),74,3353.0751612147496,67.0,44985,1258.1790638411442,1.4882274544646823
3,510579508001,"Block Group 1, Census Tract 9508, Essex County, Virginia",61.5,63.003663003663,819,89087.0,12.293853073463268,0.0,37.786512,-76.74457,POINT (-8543166.453548739 4549310.86184003),74,21996.05518929756,67.0,44561,5775.685440235005,1.4882274544646823
0,510579508002,"Block Group 2, Census Tract 9508, Essex County, Virginia",43.8,88.19691577698696,1686,76354.0,4.491017964071856,12.76595744680851,37.824838,-76.830413,POINT (-8552722.452596905 4554710.76280204),74,12011.602146884545,67.0,44561,5207.498479577552,1.4882274544646823
3,510579508003,"Block Group 3, Census Tract 9508, Essex County, Virginia",54.2,77.80149413020277,937,41167.0,14.424410540915394,5.803571428571429,37.858371,-76.855447,POINT (-8555509.224729424 4559437.6597409),74,6546.6521725297,67.0,44561,10276.420207666715,1.4882274544646823
5,510594151002,"Block Group 2, Census Tract 4151, Fairfax County, Virginia",39.9,74.49470644850818,1039,111500.0,17.889908256880734,8.113590263691684,38.776707,-77.076097,POINT (-8580071.87037296 4689737.049925758),69,5277.18355442534,237.0,41060,628.8432954716526,2.780058651026393
5,510594151003,"Block Group 3, Census Tract 4151, Fairfax County, Virginia",33.3,90.86826347305389,1336,195357.0,40.909090909090914,0.0,38.776815,-77.066524,POINT (-8579006.208887596 4689752.471459385),69,5418.084059643835,237.0,41060,1522.0459499653796,2.780058651026393
0,510594152001,"Block Group 1, Census Tract 4152, Fairfax County, Virginia",48.4,90.68825910931174,741,99943.0,37.265917602996254,0.0,38.770118,-77.058536,POINT (-8578116.98879514 4688796.237750785),69,4796.832725664433,237.0,41060,2354.7303747111487,2.780058651026393
0,510594152002,"Block Group 2, Census Tract 4152, Fairfax County, Virginia",57.0,73.85826771653544,635,89167.0,30.320945945945947,7.505518763796909,38.771996,-77.057275,POINT (-8577976.61491725 4689064.379641764),69,5099.266988384573,237.0,41060,2461.3265527158605,2.780058651026393
0,510594152003,"Block Group 3, Census Tract 4152, Fairfax County, Virginia",47.4,73.42342342342343,888,84970.0,37.890625,1.669449081803005,38.774619,-77.055321,POINT (-8577759.09663224 4689438.904865575),69,5531.047262104392,237.0,41060,2682.5537496936795,2.780058651026393
5,510594152004,"Block Group 4, Census Tract 4152, Fairfax County, Virginia",40.6,100.0,611,211333.0,45.44444444444444,0.0,38.778816,-77.05792,POINT (-8578048.41598881 4690038.202432101),69,5967.183954900636,237.0,41060,2520.2377899521703,2.780058651026393
5,510594153001,"Block Group 1, Census Tract 4153, Fairfax County, Virginia",36.6,39.74208675263775,853,99542.0,25.44378698224852,3.47985347985348,38.767471,-77.079115,POINT (-8580407.832596175 4688418.309595644),69,3964.699737793384,237.0,41060,804.2359228252832,2.780058651026393
0,510594153002,"Block Group 2, Census Tract 4153, Fairfax County, Virginia",50.6,64.98054474708171,1799,110493.0,30.514705882352946,4.1405269761606025,38.764144,-77.069188,POINT (-8579302.76401107 4687943.313626175),69,3588.809697342537,237.0,41060,1706.633257256909,2.780058651026393
5,510594153003,"Block Group 3, Census Tract 4153, Fairfax County, Virginia",38.3,60.82036775106082,1414,69489.0,25.335720680393912,12.26215644820296,38.768688,-77.067878,POINT (-8579156.93547813 4688592.066284418),69,4253.603796797014,237.0,41060,1423.040823493927,2.780058651026393
5,510594154011,"Block Group 1, Census Tract 4154.01, Fairfax County, Virginia",41.7,43.41906202723147,1322,159375.0,34.60350154479917,3.4120734908136483,38.755223,-77.075824,POINT (-8580041.480151974 4686669.771275751),69,2212.713407585444,237.0,41058,1791.4441668450725,2.780058651026393
5,510594154012,"Block Group 2, Census Tract 4154.01, Fairfax County, Virginia",25.4,39.31837073981712,4812,43722.0,13.867735470941884,4.81283422459893,38.756663,-77.078554,POINT (-8580345.382361839 4686875.331736138),69,2420.947617582084,237.0,41058,1995.1552065132175,2.780058651026393
0,510594154022,"Block Group 2, Census Tract 4154.02, Fairfax County, Virginia",49.2,80.0,810,220694.0,40.47231270358306,0.0,38.749006,-77.070268,POINT (-8579422.989061126 4685782.340137031),69,1517.898822864758,237.0,41058,1187.1880014077674,2.780058651026393
5,510594154023,"Block Group 3, Census Tract 4154.02, Fairfax County, Virginia",38.5,41.579448144624166,1051,93542.0,28.532235939643343,1.6717325227963524,38.745754,-77.080681,POINT (-8580582.158918757 4685318.171780084),69,951.4796895314084,237.0,41058,576.820596811612,2.780058651026393
0,510594155001,"Block Group 1, Census Tract 4155, Fairfax County, Virginia",49.5,90.4642409033877,1594,164087.0,40.07936507936508,0.0,38.743306,-77.065501,POINT (-8578892.329048514 4684968.774860561),69,1374.6154362899792,237.0,41058,1311.1014916363058,2.780058651026393
