,geoid,name,median_age,white_pct,median_income,college_degree_pct,unemploy_pct,latitude,longitude
3731,511790103043,"Block Group 3, Census Tract 103.04, Stafford County, Virginia",70.5,97.32083054253181,74427.0,24.849296718017413,6.666666666666667,38.362226,-77.487443
3732,511790103051,"Block Group 1, Census Tract 103.05, Stafford County, Virginia",47.2,87.0232558139535,129770.0,34.521384928716905,1.6559337626494939,38.404571,-77.515866
3733,511790103052,"Block Group 2, Census Tract 103.05, Stafford County, Virginia",43.5,80.0632911392405,34583.0,15.076335877862595,0.0,38.367324,-77.495263
3734,511790103053,"Block Group 3, Census Tract 103.05, Stafford County, Virginia",42.8,76.23172712506768,122458.0,29.27962819519752,3.79746835443038,38.371126,-77.516055
3735,511790103054,"Block Group 4, Census Tract 103.05, Stafford County, Virginia",31.7,45.12820512820513,104423.0,22.497965825874694,8.185404339250493,38.365171,-77.500678
3736,511790103061,"Block Group 1, Census Tract 103.06, Stafford County, Virginia",31.4,54.29375879868606,72546.0,15.141087405368204,3.315881326352531,38.331923,-77.489704
3737,511790103071,"Block Group 1, Census Tract 103.07, Stafford County, Virginia",30.7,47.23313102463406,144107.0,30.683122847301952,10.600324499729584,38.366989,-77.539749
3738,511790103072,"Block Group 2, Census Tract 103.07, Stafford County, Virginia",67.2,93.40126152353227,74135.0,28.476996298254893,7.790143084260731,38.336203,-77.519313
3739,511790103073,"Block Group 3, Census Tract 103.07, Stafford County, Virginia",42.7,60.56618819776715,123420.0,34.8551637279597,5.924339757316202,38.352795,-77.547454
3740,511790103081,"Block Group 1, Census Tract 103.08, Stafford County, Virginia",40.7,77.43476662991547,94205.0,21.7069560927479,5.410691003911343,38.386956,-77.593212
