X,Y,OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,DATA_SECURITY,DISTRIBUTION_POLICY,LOADDATE,FTYPE,FCODE,NAME,ISLANDMARK,POINTLOCATIONTYPE,ADMINTYPE,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID
-8944110.581,4381142.523,30821,{9E1760FC-2E60-4682-95CD-01D08BB463F9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Collinstown - Claudville - Drypond - Five Forks Volunteer Fire and Rescue Department Station 1,2,1,,,2086 Dry Pond Highway,Stuart,VA,24171,2721027,,,{F994C43F-DF43-43C3-A2EE-4F9A25C0986D}
-9161058.095,4435328.487,30822,{FEC140D2-DC10-4CAF-B586-3FDE41D76127},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Dante Volunteer Fire Department Station 37,2,1,,,5656 Dante Road,Dante,VA,24237,2085963,,,{EBDDDCA5-0936-4218-8C6B-488488C9928C}
-8789769.062,4592727.247,30823,{D2E60059-8A06-49FE-80EB-560AA69D50AA},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Preston L Yancey Volunteer Fire Department Company 11,2,1,,,2015 Jefferson Highway,Fishersville,VA,22939,2075609,,,{C53B9F0F-EAB1-4D0D-9620-927DB9764D18}
-8861111.602,4576389.337,30830,{8FFABC76-1884-4372-91F6-9220CBF939F4},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Millboro Volunteer Fire Association,2,1,,,57 T C Walker Road,Millboro,VA,24460,2086348,,,{49F86D15-D7A8-4F26-9489-F309506A2804}
-8920785.002,4377509.184,30831,{181C67B4-BFF1-4A28-B1EE-9B22532EBD0E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Moorefield Store Volunteer Fire Department,2,1,,,17 Virginia North Carolina Road,Spencer,VA,24165,2086073,,,{DE927CE7-58B2-47A2-B5B3-B8D190333378}
-9084741.536,4385736.062,30832,{76995543-B665-423E-BA91-1A91984397B2},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Mount Rogers Volunteer Fire Department and Rescue Squad,2,1,,,51 Firehouse Road,Whitetop,VA,24292,2086255,,,{7384F2D5-D290-49C1-9E01-BD7FF6764E1E}
-8913725.273,4467133.569,30833,{99B443BF-B72F-4745-941C-754B541C1F1A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Roanoke County Fire and Rescue Station 11 - Back Creek Fire and Rescue Department,2,1,,,7125 Bent Mountain Road,Roanoke,VA,24018,2086051,,,{5C0BDE31-4DD8-4F03-B47A-446EECBDC116}
-8758298.862,4697030.996,30834,{82B6AEAF-BCA2-4CD1-BE96-E8A43779AA55},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Shenandoah County Fire and Rescue Station 13 - Conicville Volunteer Fire Department,2,1,,,763 Conicville Boulevard,Mount Jackson,VA,22842,2085911,,,{BB744390-59FB-4949-97AC-9FFD94C98F4E}
-8708573.433,4510063.693,30835,{2909FD6E-4B42-4189-8024-1B5776C261C0},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Cumberland Volunteer Fire Department,2,1,,,38 Firehouse Road,Cumberland,VA,23040,2075464,,,{6CA674B5-3696-44F8-8C67-72FB023B46BF}
-9106846.317,4452166.685,30836,{F3935ECA-89F4-4736-BC30-7EC4D33A11C5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Richlands Fire and Rescue Station 1,2,1,,,110 Kents Ridge Road,Richlands,VA,24641,2085871,,,{34BF98B9-B0C0-4ECD-8FBD-631B53554FB8}
-9129020.071,4468890.215,30837,{C28AC7C3-786F-44D0-91E5-1A4EEFE0AFF1},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Oakwood Volunteer Fire Department Station 1,2,4,,,10491 Garden Creek Road,Oakwood,VA,24631,2721080,,,{25148EFB-7B06-41F8-B9F8-5A4A54D91C4A}
-8655029.092,4628756.822,30838,{1DCA1723-C7CE-484B-9CE6-7661113D595A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Lake of the Woods Volunteer Fire Department and Rescue Squad,2,1,,,104 Lakeview Parkway,Locust Grove,VA,22508,2075308,,,{48F0C25D-F4A5-42C5-981D-C4B745D21C8B}
-9102380.324,4410106.519,30839,{99EA13D8-7510-4F85-A780-5B997FB6905E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 13:19:58+00,740,74026,Glade Spring Volunteer Fire Department,2,1,, ,318 East Glade Street,Glade Spring,VA,24340,2721047,,,{E4BF6AAF-61A6-43C2-AE83-42FE8E7F0A2E}
-8783212.242,4636489.437,30840,{185ED9AB-B087-4922-A6C1-C57B0D8E8A7C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Harrisonburg Fire Department Station 2,2,1,,,380 Pleasant Valley Road,Harrisonburg,VA,22801,2721192,,,{61B87154-B254-4D93-A8BC-5F211FD1F2FE}
-8802404.214,4601277.777,30841,{23731378-EBAC-4AD4-B41B-5ABD9C85BAF9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Staunton Fire and Rescue Department Station 1 Headquarters,2,1,,,500 North Augusta Street,Staunton,VA,24401,2075620,,,{C09D2D33-F1F6-42AE-9838-D79E489133D3}
-8896091.292,4400955.096,30842,{4FD231F3-2697-45F1-887A-58B7EFEAB6ED},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Collinsville Volunteer Fire Department,2,1,,,205 John Redd Boulevard,Collinsville,VA,24078,2075347,,,{F45D13E5-5E8B-4A8D-BFDD-F02082531F61}
-8784073.342,4620075.691,30843,{1D7BE57E-CA57-49EB-895E-15237EC4E477},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Weyers Cave Volunteer Fire Department Company 5,2,1,,,1235 Keezletown Road,Weyers Cave,VA,24486,2075603,,,{02C2F124-5890-4B98-9343-DC5878DC204B}
-8848489.402,4424031.75,30844,{3E481522-382B-455B-B726-6333A0AC62AA},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Climax Volunteer Fire Department,2,1,,,4166 Climax Road,Chatham,VA,24531,2075268,,,{074A173D-11CC-4348-8CEF-9AE2771ED2CC}
-8749169.977,4466831.003,30849,{E47A179A-1726-46FA-9455-4A1DD09F6FCF},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Darlington Heights Volunteer Fire Department,2,1,,,2673 Darlington Heights Road,Pamplin,VA,23958,2086058,,,{7B675C7E-E4E8-4AB9-B392-192A37FCB0F9}
-8780211.032,4545765.529,30850,{945D4788-0AFD-43C2-A219-3340AB20FCB5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Lovingston Volunteer Fire Department,2,1,,,53 Baker Lane,Lovingston,VA,22949,2086126,,,{B6CDDBF3-A384-4C57-ACB2-48C337ED555F}
-8815982.296,4482774.398,30851,{E58B80BC-BB1A-4571-AD90-653A75CC2667},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Lyn - Dan Heights Volunteer Fire Department,2,1,,,578 Lawyers Road,Lynchburg,VA,24501,2721055,,,{6D704833-D3AB-4A89-A28E-9AAD751A6EF1}
-8709532.419,4672581.216,30852,{B66BF597-5B9D-49CA-A671-5BEBFD670DC9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Sperryville Volunteer Fire Department,2,4,,,11781 Lee Highway,Sperryville,VA,22740,2331765,,,{775D6D22-C72D-4ADC-BD35-450EAF968B59}
-8853102.886,4450983.405,30853,{C4539FE0-71C4-4566-A1BB-8F9B87BD93E6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Huddleston Fire Department Station 3,2,1,,,6185 Dundee Road,Huddleston,VA,24104,2075588,,,{412244B5-ED2D-4664-81FE-EB75499C824D}
-8724283.58,4595136.074,30854,{DF98DD1A-71C6-4C46-9702-CBEDAF341FEF},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Stony Point Volunteer Fire Company Station 6,2,4,,,3827 Stony Point Road,Charlottesville,VA,22911,1675396,,,{4F448EAE-731B-4944-8DF1-064C23D32CC5}
-8771967.864,4693599.864,30855,{214240DC-A1FA-442C-A00E-9DC748DA7A88},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Shenandoah County Fire and Rescue Station 18 - Orkney Springs Fire and Rescue,2,1,,,922 Orkney Grade,Basye,VA,22810,2085907,,,{CF95CD8D-46A4-4A08-9AB6-B91A02C653A0}
-8852596.468,4486119.641,30856,{54700CB1-5870-4170-8F79-EF0890F89E69},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Bedford Volunteer Fire Department,2,1,,,315 Bedford Avenue,Bedford,VA,24523,2075559,,,{AE054035-404E-4780-B5E8-444E8EADDAA8}
-8884905.715,4453910.499,30857,{BF0644D3-3C58-47DD-ABCB-6D43597780F9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Burnt Chimney Fire Department Company 9,2,1,,,7300 Booker T Washington Highway,Wirtz,VA,24184,2086297,,,{492E3D1B-5D6D-4246-BB5A-5BA426B280F0}
-8671435.38,4650585.066,30858,{A67AF040-4A3F-465B-8A7B-21854529C2C0},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Brandy Station Volunteer Fire Department,2,1,,,19601 Church Road,Brandy Station,VA,22714,2075453,,,{E980BF56-C9CB-4350-858B-DDD0011ACE0A}
-8734145.327,4472095.382,30859,{F29EC429-90A0-41B3-8DFA-5BD3DB6CDE8C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Hampden - Sydney Volunteer Fire Department,2,1,,,368 South Boundary Road,Hampden Sydney,VA,23943,2086056,,,{B13745E2-D767-42BB-A858-1102875C0134}
-8733833.951,4673808.021,30860,{AC910A32-E43D-482E-9CC7-A4AAC0A5E31F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Luray Volunteer Fire Department,2,1,,,1 Firehouse Lane,Luray,VA,22835,2075292,,,{2210611A-66C5-4950-B11C-2D3957FACC43}
-8681903.092,4486434.56,30861,{1550EC1C-B0AB-4FBE-9AC6-A765375F97CD},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Amelia County Volunteer Fire Department Company 1 Amelia Courthouse,2,1,,,8950 Otterburn Road,Amelia Court House,VA,23002,2331892,,,{5E537A8C-1732-4C0E-8CEB-30ED9A4A4525}
-8812570.499,4499814.567,30862,{F9C0AD1E-DB12-4BA0-9063-B8DED1ADE4CB},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Lynchburg Fire Department Station 4 Birch Street,2,1,,,410 Birch Street,Lynchburg,VA,24503,1760473,,,{18E14261-2DD6-4F19-B896-21AA0C0F01A2}
-8894484.264,4480258.241,30863,{0F2FCBD0-B3D7-40E5-9A80-0D3DF9FAA622},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 13:19:58+00,740,74026,Roanoke Fire - EMS Station 14,2,1,, ,1061 Mecca Street Northeast,Roanoke,VA,24012,2721076,,,{E4F41D3E-03F2-4342-8B41-CC7D5292A02B}
-9191015.547,4386327.091,30864,{B7366655-FA0B-4CD3-B4A9-31AA6D531BB6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Weber City Volunteer Fire Department Station 1,2,1,,,149 Roland Street South,Weber City,VA,24290,2085974,,,{C9B946D7-3C22-4B3E-AFE3-8C8597C11553}
-9227927.319,4420077.127,30865,{AF4049EB-5F84-48D0-B929-C4AF2B36A82E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/05/17 08:12:33+00,740,74026,Keokee Volunteer Fire Rescue,2,1,,,153 Fire Hall Road,Keokee,VA,24265,2086174,,,{C99E9CE7-4E1A-4AEC-B3AA-C858B0159ACE}
-8738946.324,4660950.234,30866,{D75D1951-E675-4341-93F1-D4CCD0BD7B2B},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Stanley Volunteer Fire Department,2,4,,,190 East Main Street,Stanley,VA,22851,2075293,,,{339718F5-502B-416E-B6C4-73C7F54C7B07}
-8845821.979,4403890.362,30873,{E00957B0-B265-4CD4-A78B-FC1810D994D0},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Dry Fork Volunteer Fire Department,2,1,,,4860 Dry Fork Road,Dry Fork,VA,24549,2075270,,,{4693466F-F9A0-41F1-BFC0-BE747B0B5550}
-8766128.905,4450124.356,30874,{7E78A4AA-7A11-4654-9A2B-82AE51B21BD3},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Phenix Volunteer Fire Department,2,4,,,Charlotte Street,Phenix,VA,23959,2086299,,,{88CE2FCE-6D8A-4D10-A855-DC6FCFA93B7E}
-8649587.43,4523358.319,30875,{1621D062-2DD5-4636-870D-41853ECF64ED},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Goochland County Volunteer Fire and Rescue Company 1 Manakin,2,1,,,180 River Road West,Manakin - Sabot,VA,23103,2086245,,,{5E1A53CA-9153-46EB-AAB6-9B6E6A666FF2}
-8927690.173,4388501.383,30876,{D239425D-A6DE-42FF-87F2-46C21E0BEDA4},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Patrick Spring Volunteer Fire Department,2,1,,,181 Spring Road,Patrick Springs,VA,24133,2086075,,,{9F57A36F-9207-4115-AA04-9CA888A95592}
-8900194.134,4387301.96,30877,{9C04321B-683E-43D6-BB73-4154879B41FD},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Horsepasture District Volunteer Fire Department,2,1,,,17815 A L Philpott Highway,Ridgeway,VA,24148,2721036,,,{E0631920-1697-4653-A738-BA2EB9BC8CBC}
-8788872.509,4690296.732,30878,{0885C192-8646-4105-9402-EAC3B1410BD4},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Bergton Volunteer Fire Company,2,4,,,18140 Crab Run Road,Bergton,VA,22811,2086021,,,{98B533F1-2213-428E-9F01-9CD1C0EED64B}
-8779178.608,4643506.402,30879,{A9E38973-CC73-4932-A52C-D7EE68D7C0DA},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Harrisonburg Fire Department Station 4,2,1,,,210 East Rock Street,Harrisonburg,VA,22802,2721043,,,{9A9AF93E-2C9F-41C3-847B-E3E2387E8CED}
-8706076.034,4465363.356,30880,{21352B54-E6E4-45A8-8556-500319C11BD1},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Burkeville Volunteer Fire and Rescue Department,2,1,,,503 Namozine Street,Burkeville,VA,23922,2075300,,,{CCCC7BE1-ED36-462E-A4E6-FCA18BDFCD6F}
-9075413.911,4455034.025,30881,{80147C07-4B58-45D7-84DA-80877D12254F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Tazewell Volunteer Fire Department,2,4,,,520 West Main Street,Tazewell,VA,24651,2085868,,,{49EC4FC9-D620-4BA6-A881-7F762BFD1595}
-8893586.867,4440914.424,30882,{8B6B2111-5358-4AA3-A85B-C877448F142E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Rocky Mount Volunteer Fire Department Company 1,2,1,,,1250 North Main Street,Rocky Mount,VA,24151,2086286,,,{5B2BE54C-6CFF-4278-A1EC-8C77E91075B7}
-8699140.345,4716732.15,30883,{F827ADC9-8D0E-4676-8E05-9323AF06EE7D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Shenandoah Shores Volunteer Fire Department,2,1,,,533 Mountain View Drive,Front Royal,VA,22630,2075151,,,{748319B8-4F22-4E96-AED4-43F0587BB193}
-8816010.319,4511777.889,30884,{DA3F2746-BC5B-4918-BA15-9EA1EA5EEAE9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Monelison Volunteer Fire Department Station 3,2,1,,,201 Elon Road,Monroe,VA,24574,2075632,,,{E4A87FE0-CDB1-4878-8400-39852146FB16}
-8928383.544,4443462.4,30885,{3F107F51-F4F1-4C64-AFB6-857D7B745941},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Floyd County Volunteer Fire Department 3,2,4,,,1710 Kings Store Road,Check,VA,24072,2721091,,,{2E07A898-3448-406A-8DE0-AED954F0D443}
-8694141.571,4687741.75,30886,{A528A780-3E2D-4089-97EE-4CA93E110E2E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Flint Hill Volunteer Fire Department,2,1,,,945 Fodderstack Road,Flint Hill,VA,22627,2331670,,,{1EF825B3-FA87-41BD-891B-6F41DE23079A}
-8755168.108,4455806.667,30887,{22A9A314-A549-457D-A3A9-F3EB6C550D61},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Cullen Volunteer Fire Department,2,4,,,205 Taro Road,Cullen,VA,23934,2086333,,,{0D4BCDF1-80E4-4CDC-8AD8-205845B1168B}
-8765460.598,4555574.231,30888,{A338C8E1-D73E-435C-966A-898742C0D89F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Faber Volunteer Fire Department,2,1,,,8207 Irish Road,Faber,VA,22938,2086122,,,{1573888D-B5AC-4A7F-AF7E-F1760F6102CD}
-8788405.83,4581640.328,30889,{43B83D02-8686-4DA1-86C4-35BA70461AD9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Wilson Volunteer Fire Department Company 19,2,1,,,892 Mount Torrey Road,Lyndhurst,VA,22952,2075615,,,{254802F5-F3F4-4522-BA99-22FB15E92A09}
-9086843.236,4435019.237,30891,{2210A804-DA46-422B-AE23-2A45D900B2AA},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Tannersville Volunteer Fire Department,2,1,,,Freestone Valley Road,Tannersville,VA,24377,2085869,,,{85B90043-56EB-467D-806D-D98E08E15543}
-8910903.515,4440854.287,30892,{BDD60912-B32E-4A95-9E59-3951AF64924E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Callaway Volunteer Fire Department and Rescue Squad Company 5,2,1,,,8380 Callaway Road,Callaway,VA,24067,2086292,,,{AD75BE03-5A66-4F44-84AA-2035D7A6D727}
-9121022.769,4416386.679,30893,{2481A288-4EC5-483B-A0D3-0F0FBD72E546},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/05/17 08:12:33+00,740,74026,Clinch Mountain Volunteer Fire Department,2,1,,,7350 Fire Department Road,Abingdon,VA,24210,2721067,,,{9FA395FE-A8E9-476E-BD5D-2B3176921303}
-9029649.504,4452941.795,30894,{CDBF2129-5B12-450B-90E0-63FB3F04E09E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Bland County Volunteer Fire Department,2,1,,,94 Jackson Street,Bland,VA,24315,2075542,,,{F6CA135B-979B-4C12-971C-E2A4006BB0A1}
-8995807.593,4485212.522,30895,{2996798D-FBC4-45D6-BA9B-AB156C45C2F3},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Narrows Volunteer Fire Department,2,1,,,133 Center Street,Narrows,VA,24124,2086275,,,{7BD5CB68-4829-4912-8E0B-D61AC2531B7B}
-8697325.259,4401208.084,30896,{2732A3EF-1B3B-4B6A-9784-43FF7992EFEB},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,South Hill Volunteer Fire Department Company 7,2,4,,,114 North Brunswick Avenue,South Hill,VA,23970,2086164,,,{9AF9B7CA-CC0D-42C9-B855-36DBC128A7BB}
-8740780.864,4702826.46,30897,{A17D2E66-32F4-4BE7-AD5F-D0AD00312589},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Shenandoah County Fire and Rescue Station 5 - Woodstock Volunteer Rescue Squad,2,1,,,132 West Reservoir Road,Woodstock,VA,22664,2085986,,,{49DD0373-AF74-4DF7-A66A-F0828D404421}
-8982215.921,4449591.791,30898,{386699FE-0DCE-423D-8272-65EE3F77AC7A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/12 13:19:58+00,740,74026,Newbern Volunteer Fire Department,2,4,, ,5297 Wilderness Road,Dublin,VA,24084,2086037,,,{37AD049C-A9A6-4416-8EB1-235A7D2B3CB5}
-8798000.634,4583777.461,30899,{A1B90A01-1D4C-46AB-B982-2C871B00DC9A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Stuarts Draft Volunteer Fire Department Company 7,2,4,,,118 Draft Avenue,Stuarts Draft,VA,24477,2075605,,,{3AA60774-607A-4689-AA32-655BEF28A939}
-8739125.47,4552268.118,30900,{2CC77205-3787-4030-BE65-B79885E837FD},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Scottsville Volunteer Fire Department,2,1,,,141 Irish Road,Scottsville,VA,24590,1675127,,,{04116466-5563-4FE6-9D4C-5440485A6954}
-8834090.731,4578714.409,30901,{456D4164-0057-4DF9-BF96-B3738C8EF9E5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Walkers Creek Volunteer Fire Department,2,1,,,3964 Walkers Creek Road,Middlebrook,VA,24459,2075618,,,{38B7B4AB-8761-456C-A9D9-EDE03F920058}
-8674573.321,4515868.773,30902,{70219E7E-B1C9-43A2-8ED7-905728D62873},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Powhatan County Fire Department Company 1 - Powhatan Volunteer Fire Department,2,1,,,3971 Old Buckingham Road,Powhatan,VA,23139,2086087,,,{6C330EA5-FCFF-42F5-BADC-31EFAF53AEC8}
