"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_001MA","B01002_001EA","B01002_002E","B01002_002EA","B01002_002M","B01002_002MA","B01002_003E","B01002_003M","B01002_003MA","B01002_003EA",
"Geography","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Annotation of Margin of Error!!Median age --!!Total:","Annotation of Estimate!!Median age --!!Total:","Estimate!!Median age --!!Male","Annotation of Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Annotation of Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female","Annotation of Margin of Error!!Median age --!!Female","Annotation of Estimate!!Median age --!!Female",
"1500000US510430103001","Block Group 1, Census Tract 103, Clarke County, Virginia","50.3","6.6","null","null","50.0","null","5.9","null","51.2","10.0","null","null",
"1500000US510430103002","Block Group 2, Census Tract 103, Clarke County, Virginia","49.3","8.8","null","null","48.6","null","11.5","null","52.6","10.4","null","null",
"1500000US510450501001","Block Group 1, Census Tract 501, Craig County, Virginia","51.6","11.3","null","null","52.6","null","12.3","null","45.3","9.1","null","null",
"1500000US510450501002","Block Group 2, Census Tract 501, Craig County, Virginia","47.9","13.0","null","null","46.5","null","14.3","null","57.4","16.9","null","null",
"1500000US510450501003","Block Group 3, Census Tract 501, Craig County, Virginia","53.2","6.3","null","null","57.7","null","9.9","null","50.6","11.6","null","null",
"1500000US510450501004","Block Group 4, Census Tract 501, Craig County, Virginia","44.2","39.8","null","null","53.1","null","7.9","null","25.2","25.3","null","null",
"1500000US510479301011","Block Group 1, Census Tract 9301.01, Culpeper County, Virginia","39.7","6.4","null","null","44.0","null","6.6","null","36.4","6.4","null","null",
"1500000US510479301012","Block Group 2, Census Tract 9301.01, Culpeper County, Virginia","40.7","11.1","null","null","38.7","null","14.7","null","44.0","13.7","null","null",
"1500000US510479301031","Block Group 1, Census Tract 9301.03, Culpeper County, Virginia","41.5","14.3","null","null","38.3","null","10.6","null","48.0","11.7","null","null",
"1500000US510479301032","Block Group 2, Census Tract 9301.03, Culpeper County, Virginia","35.6","9.7","null","null","29.0","null","15.0","null","47.9","11.7","null","null",
"1500000US510479301033","Block Group 3, Census Tract 9301.03, Culpeper County, Virginia","48.2","9.1","null","null","33.4","null","37.0","null","54.2","12.3","null","null",
"1500000US510479301041","Block Group 1, Census Tract 9301.04, Culpeper County, Virginia","39.0","15.9","null","null","35.3","null","17.3","null","46.5","10.8","null","null",
"1500000US510479301042","Block Group 2, Census Tract 9301.04, Culpeper County, Virginia","46.9","8.3","null","null","54.5","null","10.9","null","38.0","8.3","null","null",
"1500000US510479302021","Block Group 1, Census Tract 9302.02, Culpeper County, Virginia","41.5","9.2","null","null","44.7","null","12.2","null","38.8","7.3","null","null",
"1500000US510479302022","Block Group 2, Census Tract 9302.02, Culpeper County, Virginia","53.3","11.7","null","null","57.5","null","10.8","null","50.0","13.7","null","null",
"1500000US510479302023","Block Group 3, Census Tract 9302.02, Culpeper County, Virginia","36.4","13.5","null","null","48.6","null","4.9","null","31.5","16.3","null","null",
"1500000US510479302031","Block Group 1, Census Tract 9302.03, Culpeper County, Virginia","32.7","7.1","null","null","32.1","null","11.5","null","33.2","5.3","null","null",
"1500000US510479302032","Block Group 2, Census Tract 9302.03, Culpeper County, Virginia","31.4","15.0","null","null","31.2","null","21.0","null","31.6","13.4","null","null",
"1500000US510479302033","Block Group 3, Census Tract 9302.03, Culpeper County, Virginia","41.6","12.1","null","null","35.8","null","17.6","null","47.2","14.1","null","null",
"1500000US510479302041","Block Group 1, Census Tract 9302.04, Culpeper County, Virginia","60.1","11.2","null","null","57.0","null","19.8","null","61.6","7.5","null","null",
"1500000US510479303001","Block Group 1, Census Tract 9303, Culpeper County, Virginia","39.6","6.1","null","null","47.0","null","10.3","null","33.5","14.9","null","null",
"1500000US510479303002","Block Group 2, Census Tract 9303, Culpeper County, Virginia","33.4","16.0","null","null","28.6","null","18.7","null","38.2","18.6","null","null",
"1500000US510479303003","Block Group 3, Census Tract 9303, Culpeper County, Virginia","37.5","4.7","null","null","19.8","null","16.1","null","42.6","4.1","null","null",
"1500000US510479303004","Block Group 4, Census Tract 9303, Culpeper County, Virginia","38.2","6.3","null","null","35.7","null","8.3","null","38.4","6.0","null","null",
"1500000US510479304001","Block Group 1, Census Tract 9304, Culpeper County, Virginia","42.9","6.9","null","null","42.5","null","8.0","null","44.3","12.5","null","null",
"1500000US510479304002","Block Group 2, Census Tract 9304, Culpeper County, Virginia","36.6","10.0","null","null","36.9","null","12.2","null","33.8","13.8","null","null",
"1500000US510479304003","Block Group 3, Census Tract 9304, Culpeper County, Virginia","37.9","5.8","null","null","39.1","null","4.6","null","37.8","9.2","null","null",
"1500000US510479305011","Block Group 1, Census Tract 9305.01, Culpeper County, Virginia","42.7","2.9","null","null","41.8","null","2.6","null","47.0","15.4","null","null",
"1500000US510479305012","Block Group 2, Census Tract 9305.01, Culpeper County, Virginia","40.3","4.3","null","null","42.8","null","8.9","null","37.5","7.5","null","null",
"1500000US510479305013","Block Group 3, Census Tract 9305.01, Culpeper County, Virginia","41.0","3.2","null","null","45.1","null","6.2","null","36.9","8.5","null","null",
"1500000US510479305021","Block Group 1, Census Tract 9305.02, Culpeper County, Virginia","41.1","14.6","null","null","37.1","null","18.5","null","41.7","16.1","null","null",
"1500000US510479305022","Block Group 2, Census Tract 9305.02, Culpeper County, Virginia","26.9","9.9","null","null","28.7","null","12.5","null","26.3","21.3","null","null",
"1500000US510479305023","Block Group 3, Census Tract 9305.02, Culpeper County, Virginia","33.6","4.1","null","null","31.5","null","2.4","null","38.3","7.1","null","null",
"1500000US510499301011","Block Group 1, Census Tract 9301.01, Cumberland County, Virginia","61.9","13.0","null","null","58.6","null","29.6","null","75.9","26.6","null","null",
"1500000US510499301012","Block Group 2, Census Tract 9301.01, Cumberland County, Virginia","36.9","10.3","null","null","24.3","null","29.4","null","38.2","16.1","null","null",
"1500000US510499301013","Block Group 3, Census Tract 9301.01, Cumberland County, Virginia","45.2","16.4","null","null","45.5","null","6.3","null","37.3","17.6","null","null",
"1500000US510499301021","Block Group 1, Census Tract 9301.02, Cumberland County, Virginia","44.4","16.2","null","null","40.8","null","25.0","null","44.6","14.8","null","null",
"1500000US510499301022","Block Group 2, Census Tract 9301.02, Cumberland County, Virginia","54.0","7.2","null","null","53.9","null","14.3","null","54.1","7.8","null","null",
"1500000US510499302001","Block Group 1, Census Tract 9302, Cumberland County, Virginia","50.2","9.5","null","null","57.3","null","8.0","null","46.3","15.4","null","null",
"1500000US510499302002","Block Group 2, Census Tract 9302, Cumberland County, Virginia","42.5","15.0","null","null","39.5","null","18.6","null","44.4","18.3","null","null",
"1500000US510499302003","Block Group 3, Census Tract 9302, Cumberland County, Virginia","30.6","5.1","null","null","8.6","null","7.0","null","38.7","9.8","null","null",
"1500000US510510401001","Block Group 1, Census Tract 401, Dickenson County, Virginia","39.7","12.2","null","null","39.5","null","12.9","null","39.8","17.7","null","null",
"1500000US510510401002","Block Group 2, Census Tract 401, Dickenson County, Virginia","44.7","7.4","null","null","40.0","null","10.4","null","48.2","8.7","null","null",
"1500000US510510401003","Block Group 3, Census Tract 401, Dickenson County, Virginia","49.7","10.8","null","null","47.1","null","15.4","null","50.5","8.8","null","null",
"1500000US510510401004","Block Group 4, Census Tract 401, Dickenson County, Virginia","47.7","7.8","null","null","46.6","null","17.4","null","49.2","13.7","null","null",
"1500000US510510402001","Block Group 1, Census Tract 402, Dickenson County, Virginia","45.7","15.5","null","null","43.8","null","18.4","null","52.2","17.3","null","null",
"1500000US510510402002","Block Group 2, Census Tract 402, Dickenson County, Virginia","55.2","11.4","null","null","56.0","null","12.6","null","55.0","16.9","null","null",
"1500000US510510402003","Block Group 3, Census Tract 402, Dickenson County, Virginia","39.8","17.5","null","null","49.6","null","19.0","null","30.2","15.2","null","null",
"1500000US510510403001","Block Group 1, Census Tract 403, Dickenson County, Virginia","43.1","5.4","null","null","43.9","null","5.2","null","39.7","10.7","null","null",
